"chr","pos","strand","Name","Probe_rs","Probe_maf","CpG_rs","CpG_maf","SBE_rs","SBE_maf","Islands_Name","Relation_to_Island","UCSC_RefGene_Name","UCSC_RefGene_Accession","UCSC_RefGene_Group","Phantom","DMR","Enhancer","HMM_Island","Regulatory_Feature_Name","Regulatory_Feature_Group","DHS","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"cg21625271","chr5",143116918,"+","cg21625271",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.528214957821226,2.46161391104403,6.03939040844982,2.95677681199813e-07,0.00118469551127544,6.54293602862042
"cg26711820","chr12",81101689,"+","cg26711820",NA,NA,NA,NA,NA,NA,"chr12:81102034-81102716","N_Shore","MYF6","NM_002469","1stExon","","RDMR","","","","","",-0.568294648279031,-1.39362205821773,-6.03909824374094,2.95970190468678e-07,0.00118469551127544,6.54204287232348
"cg24125828","chr6",32117049,"-","cg24125828",NA,NA,NA,NA,NA,NA,"chr6:32116590-32117229","Island","PRRT1","NM_030651","Body","","RDMR","","6:32224481-32225389","","","",-0.6345683193853,-0.323146285866528,-6.02804236867386,3.07253863616193e-07,0.00121619614048834,6.50824499298224
"cg09650488","chr7",1687007,"+","cg09650488","rs73670612",0.029735,NA,NA,NA,NA,"chr7:1686716-1687008","Island","","","","","","","7:1653262-1653870","","","TRUE",0.474565485755761,0.154652616619861,6.01253851766579,3.23803633729352e-07,0.00126762006041663,6.46085066706499
"cg14707053","chr6",42019127,"+","cg14707053",NA,NA,NA,NA,NA,NA,"chr6:42018139-42018604","S_Shore","TAF8","NM_138572","Body","","RDMR","","","6:42019057-42019185","Promoter_Associated","",0.500100630620672,1.0629910155297,5.99091673119279,3.48379005742671e-07,0.00134900303153041,6.39475685479687
"cg15528736","chr19",50015780,"+","cg15528736",NA,NA,NA,NA,NA,NA,"chr19:50016531-50016851","N_Shore","FCGRT;FCGRT;FCGRT","NM_001136019;NM_004107;NM_001136019","5'UTR;TSS1500;1stExon","","","","","","","TRUE",-0.483463644654089,-0.995146018412585,-5.97971858163201,3.61829294012804e-07,0.00138602018113539,6.3605276924554
"cg08916461","chr2",105031896,"+","cg08916461",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.705462401340763,-0.988263992476531,-5.96578110219456,3.79295389534913e-07,0.00143746900047729,6.317926990727
"cg13390570","chr5",1255616,"-","cg13390570",NA,NA,NA,NA,NA,NA,"chr5:1256968-1257222","N_Shore","TERT;TERT","NM_198255;NM_198253","Body;Body","","","","","5:1254849-1255757","Promoter_Associated_Cell_type_specific","",0.689358192967774,1.22623664336485,5.95000505666845,4.00081882343934e-07,0.00150028600184858,6.26970922357772
"cg24626752","chr13",88328274,"+","cg24626752",NA,NA,NA,NA,NA,NA,"chr13:88329394-88329885","N_Shore","SLITRK5","NM_015567","Body","","RDMR","","13:87126252-87126296","","","",-0.998916092083577,0.961388838262971,-5.94659511525383,4.04721999766661e-07,0.00150187696673827,6.259287510161
"cg07921759","chr14",55203969,"+","cg07921759",NA,NA,NA,NA,NA,NA,"","OpenSea","SAMD4A;SAMD4A","NM_001161576;NM_015589","Body;Body","","","TRUE","","","","",0.424498760500532,1.29615803533565,5.92263394825013,4.3887597520783e-07,0.00155998356765624,6.18606013561516
"cg12110087","chr7",27187691,"+","cg12110087",NA,NA,NA,NA,NA,NA,"chr7:27186927-27187692","Island","HOXA6","NM_024014","TSS1500","","","","7:27153988-27155184","7:27186949-27188385","Unclassified_Cell_type_specific","",0.83671422860673,-2.92079749166707,5.92263267160424,4.38877869396364e-07,0.00155998356765624,6.1860562343005
"cg11096515","chr13",111062287,"+","cg11096515","rs2149067",0.392792,NA,NA,NA,NA,"","OpenSea","COL4A2","NM_001846","Body","","","","13:109860248-109860298","","","",-0.615356792017139,-0.176845380299203,-5.92121517785797,4.4098607280861e-07,0.00155998356765624,6.18172451690395
"cg17686487","chr5",50686281,"+","cg17686487",NA,NA,NA,NA,NA,NA,"chr5:50685453-50686148","S_Shore","ISL1","NM_002202","Body","","","TRUE","","","","",-0.816803519114665,-1.72504328427515,-5.92063070866555,4.41858275804552e-07,0.00155998356765624,6.17993844734192
"cg18328168","chr8",54435048,"-","cg18328168",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.461612367872026,2.03985265694462,-5.9203517090479,4.42275232868617e-07,0.00155998356765624,6.17908585899703
"cg07659054","chr7",27134225,"-","cg07659054",NA,NA,NA,NA,NA,NA,"chr7:27134097-27134303","Island","HOXA1;HOXA1","NM_153620;NM_005522","3'UTR;Body","","RDMR","","7:27100670-27100923","","","",-0.744764068540348,-1.12232905523361,-5.90059965308202,4.72812887864561e-07,0.00165134536507167,6.11872925781873
"cg25008182","chr3",182123703,"+","cg25008182",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-1.02869401051283,2.38541716149481,-5.89243451385965,4.86042348501706e-07,0.00168106948001932,6.09378091826821
"cg01928068","chr11",43941594,"+","cg01928068",NA,NA,NA,NA,NA,NA,"","OpenSea","ALKBH3","NM_139178","3'UTR","","","","","","","",0.562461778827128,1.85006207238737,5.87199492795804,5.20799206862823e-07,0.00177191211524482,6.03133393149276
"cg17989763","chr10",86863762,"-","cg17989763",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.471556580049896,-0.444162391868031,-5.87075191853661,5.22991053380541e-07,0.00177191211524482,6.0275365614916
"cg07643762","chr4",75174080,"-","cg07643762",NA,NA,NA,NA,NA,NA,"","OpenSea","EPGN","NM_001013442","TSS200","","","","","4:75173987-75174135","Unclassified_Cell_type_specific","",0.941164333361902,2.22489612102155,5.86719525495827,5.29313560697854e-07,0.00177191211524482,6.01667120093431
"cg11798182","chr14",98444513,"+","cg11798182",NA,NA,NA,NA,NA,NA,"","OpenSea","C14orf64","NR_015430","TSS200","","","","","14:98444107-98445301","Unclassified_Cell_type_specific","",0.802971434676413,0.981221215651549,5.86338946363877,5.36163291872079e-07,0.00177191211524482,6.0050450698124
"cg03386765","chr11",118763674,"+","cg03386765",NA,NA,NA,NA,NA,NA,"","OpenSea","CXCR5;CXCR5","NM_001716;NM_032966","Body;TSS1500","","","","","11:118762945-118764036","Unclassified","",0.439549757867362,-3.36880855650391,5.86283052720865,5.3717668583823e-07,0.00177191211524482,6.00333762769383
"cg00236729","chr10",62409865,"-","cg00236729",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.4893283122967,2.39633757436797,5.85626401129371,5.49226140125182e-07,0.0017911430323388,5.98327871036079
"cg07792345","chr2",222890993,"-","cg07792345",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.505972256478929,-1.94604754311701,-5.84967763029579,5.61582520612585e-07,0.0017911430323388,5.96316007946051
"cg19897071","chr5",35991382,"+","cg19897071",NA,NA,NA,NA,NA,NA,"","OpenSea","UGT3A1;UGT3A1","NM_152404;NM_152404","5'UTR;1stExon","","","TRUE","5:36026749-36027152","","","",-0.717294342887508,-0.854368740365067,-5.8490815388988,5.62714391329513e-07,0.0017911430323388,5.96133931922366
"cg05349837","chr12",54430991,"+","cg05349837",NA,NA,NA,NA,NA,NA,"chr12:54427025-54428709","S_Shelf","HOXC4","NM_014620","5'UTR","","","","","","","TRUE",-0.695773350001686,2.02148239052123,-5.84585095928012,5.68888332625334e-07,0.0017911430323388,5.95147166234934
"cg08941355","chr7",27133106,"-","cg08941355",NA,NA,NA,NA,NA,NA,"chr7:27134097-27134303","N_Shore","HOXA1;HOXA1","NM_153620;NM_005522","3'UTR;3'UTR","","","","","","","",-1.03917132177234,0.833954258236855,-5.84161886741098,5.77078467548032e-07,0.0017911430323388,5.93854530345601
"cg19868495","chr13",61995249,"+","cg19868495",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.521559548163591,0.949553859416741,-5.84151700634922,5.77277034427736e-07,0.0017911430323388,5.93823418770498
"cg07137701","chr10",31611868,"+","cg07137701","rs138099550",0.0101,NA,NA,NA,NA,"chr10:31607227-31610094","S_Shore","ZEB1;ZEB1;ZEB1;ZEB1;ZEB1","NR_024286;NM_001128128;NM_030751;NR_024287;NR_024285","Body;Body;Body;Body;Body","","","","","10:31611690-31611919","Unclassified","",0.619026147739611,1.59746630331928,5.84104315242792,5.78201655374705e-07,0.0017911430323388,5.93678689191306
"cg14118160","chr4",77953569,"+","cg14118160",NA,NA,NA,NA,NA,NA,"","OpenSea","SEPT11","NM_018243","Body","","","","","","","",0.872420413243205,2.71143660672946,5.83353976390188,5.93041032027529e-07,0.00180619015875267,5.91386995768552
"cg10651121","chr12",109549097,"-","cg10651121",NA,NA,NA,NA,NA,NA,"chr12:109548899-109549174","Island","","","","","","","12:108033283-108033557","12:109548798-109549226","Promoter_Associated_Cell_type_specific","TRUE",0.585366193202286,-0.203680160430636,5.83346079977388,5.93199198793142e-07,0.00180619015875267,5.91362879188749
"cg14658493","chr7",27184077,"-","cg14658493",NA,NA,NA,NA,NA,NA,"chr7:27182613-27185562","Island","HOXA5","NM_019102","TSS1500","","CDMR","","","7:27182652-27184498","Unclassified","",1.4192647521614,2.99644043416102,5.82589259114558,6.08555111562717e-07,0.00183724335354797,5.89051531114391
"cg05346286","chr1",2980598,"-","cg05346286","rs72630915",0.081885,NA,NA,NA,NA,"chr1:2979275-2980758","Island","FLJ42875","NR_015440","Body","","","","1:2968766-2970687","","","",-0.696438380662158,2.97770795880483,-5.81171625520905,6.38392128334335e-07,0.00191112608200391,5.84722443882753
"cg25037165","chr11",12824283,"-","cg25037165",NA,NA,NA,NA,NA,NA,"","OpenSea","TEAD1","NM_021961","Body","","","TRUE","","","","TRUE",-1.10344632850409,2.71796378905888,-5.80669195590418,6.49312813062392e-07,0.00192762035907843,5.83188281627457
"cg25104621","chr11",1569812,"-","cg25104621","rs12791615",0.058044,NA,NA,NA,NA,"chr11:1567940-1568907","S_Shore","HCCA2","NM_053005","Body","","","","11:1526351-1526396","","","",-0.908077047912994,-4.93907222107212,-5.7897784075091,6.87461138018575e-07,0.00202220756753486,5.7802427558123
"cg04635635","chr15",30163726,"-","cg04635635","rs1719009",0.153728,NA,NA,NA,NA,"","OpenSea","","","","","","","15:27950903-27951135","","","",0.736913465172433,1.22967669554386,5.78760295688686,6.92527118245176e-07,0.00202220756753486,5.77360132015495
"cg14014955","chr7",27183701,"+","cg14014955","rs73290307",0.064442,NA,NA,NA,NA,"chr7:27182613-27185562","Island","HOXA5","NM_019102","TSS1500","","","","7:27149871-27150476","7:27182652-27184498","Unclassified","TRUE",1.07566544658348,2.39357214794349,5.77378591755969,7.25581992599029e-07,0.00210150371506863,5.73142259201821
"cg26125366","chr18",31806577,"-","cg26125366","rs141968955",0.0137,NA,NA,NA,NA,"chr18:31804480-31804875","S_Shore","","","","","","","","","","",0.564547837364757,-0.822987257853254,5.76705427079641,7.42250697852663e-07,0.00212013363360364,5.71087530026607
"cg17258335","chr17",1474778,"+","cg17258335",NA,NA,NA,NA,NA,NA,"chr17:1478047-1478259","N_Shelf","","","","","","","","","","",0.813783416613372,4.05552642940391,5.76594582201998,7.45031725798919e-07,0.00212013363360364,5.70749207273799
"cg25866143","chr7",27183262,"+","cg25866143",NA,NA,NA,NA,NA,NA,"chr7:27182613-27185562","Island","HOXA5;HOXA5","NM_019102;NM_019102","5'UTR;1stExon","","","","","7:27182652-27184498","Unclassified","TRUE",1.12639108679315,2.22441050435246,5.76402785197893,7.4986831487897e-07,0.00212013363360364,5.70163810275824
"cg13531460","chr2",231790813,"+","cg13531460",NA,NA,NA,NA,NA,NA,"","OpenSea","GPR55","NM_005683","TSS1500","","","","","2:231788826-231791228","Unclassified","",0.54616553179112,2.04737068741866,5.7433953568915,8.03916107126477e-07,0.00224896674304109,5.63867188905577
"cg11582403","chr7",27229028,"+","cg11582403",NA,NA,NA,NA,NA,NA,"chr7:27227520-27229043","Island","","","","","RDMR","","7:27193954-27195568","","","TRUE",-0.606089400688738,-1.3616559423987,-5.74126913181375,8.09701605581382e-07,0.00224896674304109,5.63218389764307
"cg11531557","chr8",28919234,"+","cg11531557",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","","8:28974740-28975154","8:28917821-28919461","Promoter_Associated","",0.640311799193332,1.87480858435659,5.73956294520748,8.14374124134515e-07,0.00224896674304109,5.62697773075365
"cg23211960","chr2",6053949,"+","cg23211960",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.654705913788694,2.32705262586203,-5.7356676426924,8.25142510533555e-07,0.00226117610511559,5.61509219426939
"cg00251358","chr5",81931501,"-","cg00251358",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.726970380962072,1.89751039695001,5.73290197652894,8.32873977738499e-07,0.00226494038320192,5.60665378454453
"cg11068071","chr1",89592433,"-","cg11068071","rs7544740",0.343066,NA,NA,NA,NA,"","OpenSea","GBP2","NM_004120","TSS1500","","","","","","","",0.587459278594809,0.950184088254441,5.72505556882971,8.55203361720212e-07,0.00230804486057589,5.58271485986418
"cg20337103","chr11",118781778,"+","cg20337103",NA,NA,NA,NA,NA,NA,"chr11:118781060-118781732","S_Shore","BCL9L","NM_182557","TSS200","","","","11:118286271-118286989","","","TRUE",0.618284713638825,0.214491440184375,5.71693672721865,8.7893525636339e-07,0.00232293200254317,5.55794712437384
"cg00468395","chr16",28193063,"+","cg00468395",NA,NA,NA,NA,NA,NA,"","OpenSea","XPO6","NM_015171","Body","","","TRUE","","","","TRUE",0.662238763698358,1.44280743616653,5.71522306168518,8.8402755702537e-07,0.00232293200254317,5.55271964589688
"cg22275864","chr8",37822562,"-","cg22275864",NA,NA,NA,NA,NA,NA,"chr8:37822486-37824008","Island","ADRB3","NM_000025","Body","","","","8:37941652-37943165","","","",-0.6446793968779,-3.01723185638314,-5.71437754101555,8.86550897258956e-07,0.00232293200254317,5.55014045450836
"cg14662728","chr8",32578937,"+","cg14662728",NA,NA,NA,NA,NA,NA,"","OpenSea","NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1","NM_013960;NM_001160005;NM_001159995;NM_013957;NM_013956;NM_004495;NM_001159999;NM_013959;NM_013962;NM_001160002;NM_001159996;NM_013964;NM_013958;NM_001160008;NM_001160001;NM_001160007;NM_001160004","Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;TSS1500;Body;Body;Body;Body;Body;Body","","","","","","","",0.690087390036802,2.6451553084778,5.71300783653411,8.90653808934773e-07,0.00232293200254317,5.54596234070247
"cg09367901","chr14",54418851,"+","cg09367901",NA,NA,NA,NA,NA,NA,"chr14:54418677-54418881","Island","BMP4;BMP4;BMP4","NM_130850;NM_001202;NM_130851","Body;Body;Body","","","","14:53488353-53488602","","","",-1.10916692413891,3.12230839669978,-5.70977174941681,9.00422620692087e-07,0.00232293200254317,5.53609134073989
"cg24942416","chr11",124621829,"+","cg24942416",NA,NA,NA,NA,NA,NA,"","OpenSea","VSIG2","NM_014312","Body","","","TRUE","11:124126964-124127356","","","",1.20405450398825,3.77858525754413,5.70534003054008,9.1397388427967e-07,0.00232293200254317,5.52257396924347
"cg04038246","chr11",64635846,"+","cg04038246",NA,NA,NA,NA,NA,NA,"","OpenSea","EHD1","NM_006795","Body","","","","11:64392254-64392478","","","",0.790881318062662,2.38843974612902,5.70443189976834,9.16775707193842e-07,0.00232293200254317,5.51980413511711
"cg18054620","chr5",111191530,"+","cg18054620","rs1982901",0.315142,NA,NA,NA,NA,"","OpenSea","C5orf13;C5orf13","NM_001142474;NM_001142475","Body;Body","","","TRUE","","","","",0.563972823883258,2.34965143833834,5.70425046000731,9.17336520091043e-07,0.00232293200254317,5.51925074063498
"cg02132946","chr16",65807673,"-","cg02132946",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.533063554408714,0.620768953576119,-5.70074333809227,9.28244006883655e-07,0.00232293200254317,5.50855420886956
"cg24507266","chr8",145027948,"-","cg24507266",NA,NA,NA,NA,NA,NA,"chr8:145027911-145028352","Island","PLEC1;PLEC1;PLEC1;PLEC1","NM_201379;NM_000445;NM_201378;NM_201379","1stExon;Body;Body;5'UTR","","","","8:145099465-145100338","","","",-0.771085925273639,-1.2704316081325,-5.69994476261363,9.30745633452916e-07,0.00232293200254317,5.50611866424664
"cg20706134","chr13",61990025,"+","cg20706134","rs77872608",0.018663,NA,NA,NA,NA,"","OpenSea","PCDH20","NM_022843","TSS1500","","","","","","","",-0.709897633159053,1.26702097069667,-5.69940313978266,9.32446143422849e-07,0.00232293200254317,5.50446680389089
"cg26021007","chr17",45283040,"-","cg26021007",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","17:45282683-45283167","Unclassified_Cell_type_specific","",0.76442215378022,0.287626737563047,5.69278629966893,9.53471981504058e-07,0.00233425458580101,5.4842874707488
"cg15930380","chr1",67399983,"+","cg15930380",NA,NA,NA,NA,NA,NA,"chr1:67395683-67396483","S_Shelf","MIER1;MIER1;MIER1;MIER1;MIER1;MIER1;MIER1;MIER1;MIER1;MIER1","NM_001077704;NM_001146111;NM_001146113;NM_001077703;NM_001146112;NM_001077700;NM_001146110;NM_001077702;NM_001077701;NM_020948","Body;Body;5'UTR;Body;5'UTR;Body;Body;Body;Body;Body","","","","","","","",0.74767371965917,-0.887828214330511,5.69059773237346,9.60529706984472e-07,0.00233425458580101,5.47761339687859
"cg16477879","chr2",239348171,"-","cg16477879","rs537699",0.257214,NA,NA,NA,NA,"chr2:239344401-239344627","S_Shelf","ASB1","NM_001040445","Body","","","","2:239012854-239012930","2:239347901-239348574","Promoter_Associated","TRUE",0.679862556852973,2.14868538577615,5.6900874215839,9.62182822640193e-07,0.00233425458580101,5.47605722305796
"cg17904575","chr14",102290370,"-","cg17904575","rs115355632",0.015639,NA,NA,NA,NA,"","OpenSea","PPP2R5C;PPP2R5C;PPP2R5C;PPP2R5C;PPP2R5C","NM_001161726;NM_002719;NM_001161725;NM_178587;NM_178586","Body;Body;Body;Body;Body","","","TRUE","","","","",0.809271445365779,0.711602496265432,5.68969132188472,9.63467910292607e-07,0.00233425458580101,5.47484933898023
"cg06237983","chr7",27187269,"+","cg06237983",NA,NA,NA,NA,NA,NA,"chr7:27186927-27187692","Island","HOXA6","NM_024014","1stExon","","","","7:27153489-27153900","7:27186949-27188385","Unclassified_Cell_type_specific","",0.799217457519704,-0.656666332649654,5.68776160442819,9.69753059547643e-07,0.00233425458580101,5.46896486355074
"cg03146625","chr12",54448729,"+","cg03146625",NA,NA,NA,NA,NA,NA,"chr12:54447744-54448091","S_Shore","HOXC4;HOXC4","NM_153633;NM_014620","Body;Body","","RDMR","","12:52734917-52735181","","","",-0.911103739505841,0.13448317856633,-5.68438264556145,9.80856822968485e-07,0.00234064237611788,5.45866144070149
"cg08863939","chr2",172067553,"-","cg08863939",NA,NA,NA,NA,NA,NA,"","OpenSea","TLK1","NM_001136554","5'UTR","","","TRUE","","2:172067325-172067794","Unclassified_Cell_type_specific","",0.657287163062712,-0.0185671511643713,5.68296666558872,9.85547464294748e-07,0.00234064237611788,5.45434384747021
"cg13017983","chr8",36869435,"-","cg13017983",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.458491241989047,-1.42507503766848,-5.67299837649602,1.01920635797797e-06,0.00240455078806531,5.42395098991452
"cg24961795","chr20",39769764,"-","cg24961795",NA,NA,NA,NA,NA,NA,"chr20:39765229-39766832","S_Shelf","PLCG1;PLCG1","NM_002660;NM_182811","Body;Body","","","TRUE","","","","",0.758634886306513,1.33489312464203,5.66433904087646,1.04937193608021e-06,0.00245114096686836,5.39755248524652
"cg17432857","chr7",27184438,"-","cg17432857",NA,NA,NA,NA,NA,NA,"chr7:27182613-27185562","Island","HOXA5","NM_019102","TSS1500","","","","7:27150952-27151569","7:27182652-27184498","Unclassified","",0.964672671593004,1.43528654865023,5.65983225918589,1.06542136902985e-06,0.00245114096686836,5.38381457227159
"cg15350899","chr11",118781763,"+","cg15350899",NA,NA,NA,NA,NA,NA,"chr11:118781060-118781732","S_Shore","BCL9L","NM_182557","TSS200","","","","11:118286271-118286989","","","TRUE",0.604333512317785,1.12287028527063,5.65882697251796,1.06903453739652e-06,0.00245114096686836,5.38075030255659
"cg00445959","chr16",28220268,"+","cg00445959",NA,NA,NA,NA,NA,NA,"chr16:28223083-28223638","N_Shelf","XPO6","NM_015171","Body","","","","","16:28220266-28220524","Promoter_Associated_Cell_type_specific","",0.733662540881264,1.57604023674347,5.65821643478872,1.07123485718485e-06,0.00245114096686836,5.37888931053243
